source	sink	sorenson
OTU_139	OTU_61	0.0
OTU_150	OTU_61	0.0
OTU_154	OTU_61	0.0
OTU_159	OTU_61	0.0
OTU_173	OTU_61	0.0
OTU_175	OTU_61	0.0
OTU_141	OTU_61	0.0
OTU_142	OTU_61	0.0
OTU_143	OTU_61	0.0
OTU_146	OTU_61	0.0
OTU_147	OTU_61	0.0
OTU_148	OTU_61	0.0
OTU_149	OTU_61	0.0
OTU_151	OTU_61	0.0
OTU_152	OTU_61	0.0
OTU_153	OTU_61	0.0
OTU_155	OTU_61	0.0
OTU_156	OTU_61	0.0
OTU_157	OTU_61	0.0
OTU_162	OTU_61	0.0
OTU_166	OTU_61	0.0
OTU_182	OTU_61	0.33333333333333337
OTU_193	OTU_61	0.0
OTU_197	OTU_61	0.0
OTU_161	OTU_61	0.0
OTU_163	OTU_61	0.0
OTU_164	OTU_61	0.0
OTU_165	OTU_61	0.0
OTU_167	OTU_61	0.0
OTU_168	OTU_61	0.0
OTU_170	OTU_61	0.5
OTU_171	OTU_61	0.0
OTU_172	OTU_61	0.4
OTU_174	OTU_61	0.0
OTU_176	OTU_61	0.0
OTU_177	OTU_61	0.0
OTU_178	OTU_61	0.0
OTU_179	OTU_61	0.0
OTU_180	OTU_61	0.0
OTU_181	OTU_61	0.0
OTU_183	OTU_61	0.0
OTU_184	OTU_61	0.0
OTU_185	OTU_61	0.0
OTU_186	OTU_61	0.0
OTU_187	OTU_61	0.0
OTU_188	OTU_61	0.0
OTU_189	OTU_61	0.0
OTU_190	OTU_61	0.0
OTU_192	OTU_61	0.0
OTU_194	OTU_61	0.0
OTU_195	OTU_61	0.0
OTU_1	OTU_81	0.31999999999999995
OTU_2	OTU_81	0.4
OTU_3	OTU_81	0.43243243243243246
OTU_5	OTU_81	0.4
OTU_4	OTU_81	0.11764705882352944
OTU_11	OTU_81	0.4285714285714286
OTU_6	OTU_81	0.2727272727272727
OTU_7	OTU_81	0.4571428571428572
OTU_8	OTU_81	0.2962962962962963
OTU_10	OTU_81	0.5217391304347826
OTU_9	OTU_81	0.4
OTU_12	OTU_81	0.0
OTU_13	OTU_81	0.0
OTU_14	OTU_81	0.33333333333333337
OTU_15	OTU_81	0.0
OTU_16	OTU_81	0.15384615384615385
OTU_18	OTU_81	0.47619047619047616
OTU_17	OTU_81	0.16666666666666663
OTU_19	OTU_81	0.1333333333333333
OTU_20	OTU_81	0.36363636363636365
OTU_27	OTU_81	0.36363636363636365
OTU_21	OTU_81	0.3076923076923077
OTU_24	OTU_81	0.1333333333333333
OTU_23	OTU_81	0.0
OTU_22	OTU_81	0.1428571428571429
OTU_29	OTU_81	0.3076923076923077
OTU_30	OTU_81	0.0
OTU_25	OTU_81	0.36363636363636365
OTU_26	OTU_81	0.0
OTU_37	OTU_81	0.18181818181818177
OTU_59	OTU_81	0.33333333333333337
OTU_28	OTU_81	0.0
OTU_36	OTU_81	0.30000000000000004
OTU_33	OTU_81	0.3157894736842105
OTU_32	OTU_81	0.1333333333333333
OTU_44	OTU_81	0.1333333333333333
OTU_31	OTU_81	0.3076923076923077
OTU_34	OTU_81	0.0
OTU_49	OTU_81	0.33333333333333337
OTU_48	OTU_81	0.11764705882352944
OTU_38	OTU_81	0.5714285714285714
OTU_35	OTU_81	0.4
OTU_41	OTU_81	0.30000000000000004
OTU_42	OTU_81	0.11111111111111116
OTU_39	OTU_81	0.19999999999999996
OTU_65	OTU_81	0.4444444444444444
OTU_40	OTU_81	0.3076923076923077
OTU_43	OTU_81	0.30000000000000004
OTU_45	OTU_81	0.3529411764705882
OTU_51	OTU_81	0.0
OTU_52	OTU_81	0.33333333333333337
OTU_57	OTU_81	0.6666666666666667
OTU_83	OTU_81	0.0
OTU_46	OTU_81	0.0
OTU_47	OTU_81	0.0
OTU_56	OTU_81	0.11764705882352944
OTU_50	OTU_81	0.16666666666666663
OTU_55	OTU_81	0.19999999999999996
OTU_103	OTU_81	0.4444444444444444
OTU_53	OTU_81	0.0
OTU_54	OTU_81	0.2222222222222222
OTU_62	OTU_81	0.1428571428571429
OTU_75	OTU_81	0.0
OTU_58	OTU_81	0.2222222222222222
OTU_60	OTU_81	0.0
OTU_63	OTU_81	0.5
OTU_87	OTU_81	0.6153846153846154
OTU_61	OTU_81	0.5454545454545454
OTU_81	OTU_81	1.0
OTU_84	OTU_81	0.2666666666666667
OTU_77	OTU_81	0.1333333333333333
OTU_82	OTU_81	0.2222222222222222
OTU_64	OTU_81	0.2222222222222222
OTU_70	OTU_81	0.4
OTU_72	OTU_81	0.0
OTU_67	OTU_81	0.18181818181818177
OTU_66	OTU_81	0.2222222222222222
OTU_68	OTU_81	0.0
OTU_73	OTU_81	0.2666666666666667
OTU_69	OTU_81	0.4
OTU_71	OTU_81	0.18181818181818177
OTU_78	OTU_81	0.1333333333333333
OTU_74	OTU_81	0.0
OTU_76	OTU_81	0.0
OTU_79	OTU_81	0.0
OTU_93	OTU_81	0.18181818181818177
OTU_96	OTU_81	0.33333333333333337
OTU_98	OTU_81	0.19999999999999996
OTU_80	OTU_81	0.0
OTU_94	OTU_81	0.33333333333333337
OTU_85	OTU_81	0.0
OTU_86	OTU_81	0.2222222222222222
OTU_88	OTU_81	0.1428571428571429
OTU_116	OTU_81	0.0
OTU_118	OTU_81	0.16666666666666663
OTU_107	OTU_81	0.0
OTU_108	OTU_81	0.0
OTU_111	OTU_81	0.2666666666666667
OTU_136	OTU_81	0.4285714285714286
OTU_89	OTU_81	0.2222222222222222
OTU_90	OTU_81	0.0
OTU_91	OTU_81	0.0
OTU_92	OTU_81	0.19999999999999996
OTU_100	OTU_81	0.0
OTU_101	OTU_81	0.2222222222222222
OTU_140	OTU_81	0.3076923076923077
OTU_160	OTU_81	0.3076923076923077
OTU_95	OTU_81	0.4
OTU_97	OTU_81	0.0
OTU_99	OTU_81	0.0
OTU_102	OTU_81	0.0
OTU_122	OTU_81	0.0
OTU_144	OTU_81	0.0
OTU_104	OTU_81	0.0
OTU_105	OTU_81	0.2222222222222222
OTU_106	OTU_81	0.0
OTU_109	OTU_81	0.19999999999999996
OTU_110	OTU_81	0.0
OTU_112	OTU_81	0.19999999999999996
OTU_119	OTU_81	0.0
OTU_120	OTU_81	0.0
OTU_169	OTU_81	0.5
OTU_196	OTU_81	0.19999999999999996
OTU_113	OTU_81	0.0
OTU_114	OTU_81	0.4
OTU_115	OTU_81	0.0
OTU_117	OTU_81	0.0
OTU_121	OTU_81	0.16666666666666663
OTU_123	OTU_81	0.2222222222222222
OTU_124	OTU_81	0.19999999999999996
OTU_125	OTU_81	0.19999999999999996
OTU_129	OTU_81	0.19999999999999996
OTU_132	OTU_81	0.16666666666666663
OTU_138	OTU_81	0.4
OTU_145	OTU_81	0.0
OTU_158	OTU_81	0.0
OTU_191	OTU_81	0.18181818181818177
OTU_126	OTU_81	0.0
OTU_127	OTU_81	0.0
OTU_128	OTU_81	0.0
OTU_130	OTU_81	0.0
OTU_131	OTU_81	0.0
OTU_133	OTU_81	0.0
OTU_134	OTU_81	0.2222222222222222
OTU_135	OTU_81	0.2222222222222222
OTU_137	OTU_81	0.0
OTU_139	OTU_81	0.2222222222222222
OTU_150	OTU_81	0.19999999999999996
OTU_154	OTU_81	0.0
OTU_159	OTU_81	0.0
OTU_173	OTU_81	0.0
OTU_175	OTU_81	0.0
OTU_141	OTU_81	0.0
OTU_142	OTU_81	0.0
OTU_143	OTU_81	0.19999999999999996
OTU_146	OTU_81	0.0
OTU_147	OTU_81	0.2222222222222222
OTU_148	OTU_81	0.2222222222222222
OTU_149	OTU_81	0.2222222222222222
OTU_151	OTU_81	0.2222222222222222
OTU_152	OTU_81	0.2222222222222222
OTU_153	OTU_81	0.2222222222222222
OTU_155	OTU_81	0.0
OTU_156	OTU_81	0.0
OTU_157	OTU_81	0.18181818181818177
OTU_162	OTU_81	0.0
OTU_166	OTU_81	0.19999999999999996
OTU_182	OTU_81	0.5454545454545454
OTU_193	OTU_81	0.0
OTU_197	OTU_81	0.2222222222222222
OTU_161	OTU_81	0.0
OTU_163	OTU_81	0.0
OTU_164	OTU_81	0.0
OTU_165	OTU_81	0.0
OTU_167	OTU_81	0.0
OTU_168	OTU_81	0.0
OTU_170	OTU_81	0.2222222222222222
OTU_171	OTU_81	0.2222222222222222
OTU_172	OTU_81	0.19999999999999996
OTU_174	OTU_81	0.0
OTU_176	OTU_81	0.0
OTU_177	OTU_81	0.0
OTU_178	OTU_81	0.0
OTU_179	OTU_81	0.0
OTU_180	OTU_81	0.0
OTU_181	OTU_81	0.0
OTU_183	OTU_81	0.2222222222222222
OTU_184	OTU_81	0.0
OTU_185	OTU_81	0.2222222222222222
OTU_186	OTU_81	0.2222222222222222
OTU_187	OTU_81	0.2222222222222222
OTU_188	OTU_81	0.0
OTU_189	OTU_81	0.0
OTU_190	OTU_81	0.0
OTU_192	OTU_81	0.0
OTU_194	OTU_81	0.2222222222222222
OTU_195	OTU_81	0.4
OTU_1	OTU_84	0.5833333333333333
OTU_2	OTU_84	0.0
OTU_3	OTU_84	0.38888888888888884
OTU_5	OTU_84	0.21052631578947367
OTU_4	OTU_84	0.125
OTU_11	OTU_84	0.0
OTU_6	OTU_84	0.5714285714285714
OTU_7	OTU_84	0.2941176470588235
OTU_8	OTU_84	0.46153846153846156
OTU_10	OTU_84	0.2727272727272727
OTU_9	OTU_84	0.0
OTU_12	OTU_84	0.0
OTU_13	OTU_84	0.0
OTU_14	OTU_84	0.36363636363636365
OTU_15	OTU_84	0.0
OTU_16	OTU_84	0.0
OTU_18	OTU_84	0.4
OTU_17	OTU_84	0.0
OTU_19	OTU_84	0.0
OTU_20	OTU_84	0.0
OTU_27	OTU_84	0.47619047619047616
OTU_21	OTU_84	0.33333333333333337
OTU_24	OTU_84	0.1428571428571429
OTU_23	OTU_84	0.0
OTU_22	OTU_84	0.0
OTU_29	OTU_84	0.16666666666666663
OTU_30	OTU_84	0.7692307692307692
OTU_25	OTU_84	0.47619047619047616
OTU_26	OTU_84	0.0
OTU_37	OTU_84	0.19999999999999996
OTU_59	OTU_84	0.3529411764705882
OTU_28	OTU_84	0.16666666666666663
OTU_36	OTU_84	0.5263157894736843
OTU_33	OTU_84	0.33333333333333337
OTU_32	OTU_84	0.0
OTU_44	OTU_84	0.5714285714285714
OTU_31	OTU_84	0.0
OTU_34	OTU_84	0.0
OTU_49	OTU_84	0.23529411764705888
OTU_48	OTU_84	0.5
OTU_38	OTU_84	0.46153846153846156
OTU_35	OTU_84	0.0
OTU_41	OTU_84	0.3157894736842105
OTU_42	OTU_84	0.5882352941176471
OTU_39	OTU_84	0.0
OTU_65	OTU_84	0.47058823529411764
OTU_40	OTU_84	0.0
OTU_43	OTU_84	0.3157894736842105
OTU_45	OTU_84	0.375
OTU_51	OTU_84	0.5454545454545454
OTU_52	OTU_84	0.0
OTU_57	OTU_84	0.0
OTU_83	OTU_84	0.46153846153846156
OTU_46	OTU_84	0.2222222222222222
OTU_47	OTU_84	0.33333333333333337
OTU_56	OTU_84	0.625
OTU_50	OTU_84	0.18181818181818177
OTU_55	OTU_84	0.0
OTU_103	OTU_84	0.47058823529411764
OTU_53	OTU_84	0.0
OTU_54	OTU_84	0.0
OTU_62	OTU_84	0.15384615384615385
OTU_75	OTU_84	0.4444444444444444
OTU_58	OTU_84	0.25
OTU_60	OTU_84	0.18181818181818177
OTU_63	OTU_84	0.18181818181818177
OTU_87	OTU_84	0.33333333333333337
OTU_61	OTU_84	0.19999999999999996
OTU_81	OTU_84	0.2666666666666667
OTU_84	OTU_84	1.0
OTU_77	OTU_84	0.1428571428571429
OTU_82	OTU_84	0.0
OTU_64	OTU_84	0.25
OTU_70	OTU_84	0.0
OTU_72	OTU_84	0.0
OTU_67	OTU_84	0.0
OTU_66	OTU_84	0.0
OTU_68	OTU_84	0.0
OTU_73	OTU_84	0.4285714285714286
OTU_69	OTU_84	0.0
OTU_71	OTU_84	0.19999999999999996
OTU_78	OTU_84	0.7142857142857143
OTU_74	OTU_84	0.0
OTU_76	OTU_84	0.0
OTU_79	OTU_84	0.19999999999999996
OTU_93	OTU_84	0.19999999999999996
OTU_96	OTU_84	0.5882352941176471
OTU_98	OTU_84	0.2222222222222222
OTU_80	OTU_84	0.0
OTU_94	OTU_84	0.0
OTU_85	OTU_84	0.0
OTU_86	OTU_84	0.0
OTU_88	OTU_84	0.3076923076923077
OTU_116	OTU_84	0.0
OTU_118	OTU_84	0.0
OTU_107	OTU_84	0.2222222222222222
OTU_108	OTU_84	0.19999999999999996
OTU_111	OTU_84	0.1428571428571429
OTU_136	OTU_84	0.15384615384615385
OTU_89	OTU_84	0.0
OTU_90	OTU_84	0.0
OTU_91	OTU_84	0.5
OTU_92	OTU_84	0.0
OTU_100	OTU_84	0.4444444444444444
OTU_101	OTU_84	0.0
OTU_140	OTU_84	0.6666666666666667
OTU_160	OTU_84	0.0
OTU_95	OTU_84	0.0
OTU_97	OTU_84	0.25
OTU_99	OTU_84	0.2222222222222222
OTU_102	OTU_84	0.0
OTU_122	OTU_84	0.2222222222222222
OTU_144	OTU_84	0.4444444444444444
OTU_104	OTU_84	0.0
OTU_105	OTU_84	0.0
OTU_106	OTU_84	0.0
OTU_109	OTU_84	0.2222222222222222
OTU_110	OTU_84	0.6
OTU_112	OTU_84	0.0
OTU_119	OTU_84	0.0
OTU_120	OTU_84	0.4444444444444444
OTU_169	OTU_84	0.0
OTU_196	OTU_84	0.0
OTU_113	OTU_84	0.4444444444444444
OTU_114	OTU_84	0.2222222222222222
OTU_115	OTU_84	0.2222222222222222
OTU_117	OTU_84	0.0
OTU_121	OTU_84	0.18181818181818177
OTU_123	OTU_84	0.25
OTU_124	OTU_84	0.2222222222222222
OTU_125	OTU_84	0.4444444444444444
OTU_129	OTU_84	0.0
OTU_132	OTU_84	0.18181818181818177
OTU_138	OTU_84	0.2222222222222222
OTU_145	OTU_84	0.6
OTU_158	OTU_84	0.0
OTU_191	OTU_84	0.6
OTU_126	OTU_84	0.0
OTU_127	OTU_84	0.0
OTU_128	OTU_84	0.25
OTU_130	OTU_84	0.0
OTU_131	OTU_84	0.0
OTU_133	OTU_84	0.0
OTU_134	OTU_84	0.0
OTU_135	OTU_84	0.25
OTU_137	OTU_84	0.0
OTU_139	OTU_84	0.0
OTU_150	OTU_84	0.0
OTU_154	OTU_84	0.0
OTU_159	OTU_84	0.0
OTU_173	OTU_84	0.19999999999999996
OTU_175	OTU_84	0.0
OTU_141	OTU_84	0.25
OTU_142	OTU_84	0.0
OTU_143	OTU_84	0.2222222222222222
OTU_146	OTU_84	0.0
OTU_147	OTU_84	0.0
OTU_148	OTU_84	0.0
OTU_149	OTU_84	0.0
OTU_151	OTU_84	0.0
OTU_152	OTU_84	0.0
OTU_153	OTU_84	0.0
OTU_155	OTU_84	0.0
OTU_156	OTU_84	0.2222222222222222
OTU_157	OTU_84	0.0
OTU_162	OTU_84	0.2222222222222222
OTU_166	OTU_84	0.2222222222222222
OTU_182	OTU_84	0.0
OTU_193	OTU_84	0.0
OTU_197	OTU_84	0.0
OTU_161	OTU_84	0.0
OTU_163	OTU_84	0.25
OTU_164	OTU_84	0.25
OTU_165	OTU_84	0.25
OTU_167	OTU_84	0.25
OTU_168	OTU_84	0.0
OTU_170	OTU_84	0.0
OTU_171	OTU_84	0.0
OTU_172	OTU_84	0.0
OTU_174	OTU_84	0.0
OTU_176	OTU_84	0.0
OTU_177	OTU_84	0.0
OTU_178	OTU_84	0.25
OTU_179	OTU_84	0.0
OTU_180	OTU_84	0.25
OTU_181	OTU_84	0.0
OTU_183	OTU_84	0.0
OTU_184	OTU_84	0.25
OTU_185	OTU_84	0.25
OTU_186	OTU_84	0.25
OTU_187	OTU_84	0.25
OTU_188	OTU_84	0.0
OTU_189	OTU_84	0.25
OTU_190	OTU_84	0.25
OTU_192	OTU_84	0.0
OTU_194	OTU_84	0.0
OTU_195	OTU_84	0.0
OTU_1	OTU_77	0.33333333333333337
OTU_2	OTU_77	0.3157894736842105
OTU_3	OTU_77	0.38888888888888884
OTU_5	OTU_77	0.3157894736842105
OTU_4	OTU_77	0.5
OTU_11	OTU_77	0.15384615384615385
OTU_6	OTU_77	0.38095238095238093
OTU_7	OTU_77	0.4117647058823529
OTU_8	OTU_77	0.46153846153846156
OTU_10	OTU_77	0.5454545454545454
OTU_9	OTU_77	0.3157894736842105
OTU_12	OTU_77	0.25
OTU_13	OTU_77	0.0
OTU_14	OTU_77	0.18181818181818177
OTU_15	OTU_77	0.0
OTU_16	OTU_77	0.5
OTU_18	OTU_77	0.4
OTU_17	OTU_77	0.18181818181818177
OTU_19	OTU_77	0.2857142857142857
OTU_20	OTU_77	0.0
OTU_27	OTU_77	0.2857142857142857
OTU_21	OTU_77	0.16666666666666663
OTU_24	OTU_77	0.2857142857142857
OTU_23	OTU_77	0.2222222222222222
OTU_22	OTU_77	0.6153846153846154
OTU_29	OTU_77	0.33333333333333337
OTU_30	OTU_77	0.15384615384615385
OTU_25	OTU_77	0.47619047619047616
OTU_26	OTU_77	0.0
OTU_37	OTU_77	0.0
OTU_59	OTU_77	0.47058823529411764
OTU_28	OTU_77	0.0
OTU_36	OTU_77	0.5263157894736843
OTU_33	OTU_77	0.4444444444444444
OTU_32	OTU_77	0.4285714285714286
OTU_44	OTU_77	0.1428571428571429
OTU_31	OTU_77	0.16666666666666663
OTU_34	OTU_77	0.4
OTU_49	OTU_77	0.23529411764705888
OTU_48	OTU_77	0.5
OTU_38	OTU_77	0.15384615384615385
OTU_35	OTU_77	0.0
OTU_41	OTU_77	0.3157894736842105
OTU_42	OTU_77	0.23529411764705888
OTU_39	OTU_77	0.0
OTU_65	OTU_77	0.3529411764705882
OTU_40	OTU_77	0.16666666666666663
OTU_43	OTU_77	0.21052631578947367
OTU_45	OTU_77	0.125
OTU_51	OTU_77	0.36363636363636365
OTU_52	OTU_77	0.0
OTU_57	OTU_77	0.1428571428571429
OTU_83	OTU_77	0.3076923076923077
OTU_46	OTU_77	0.2222222222222222
OTU_47	OTU_77	0.0
OTU_56	OTU_77	0.375
OTU_50	OTU_77	0.18181818181818177
OTU_55	OTU_77	0.0
OTU_103	OTU_77	0.23529411764705888
OTU_53	OTU_77	0.0
OTU_54	OTU_77	0.0
OTU_62	OTU_77	0.15384615384615385
OTU_75	OTU_77	0.0
OTU_58	OTU_77	0.0
OTU_60	OTU_77	0.0
OTU_63	OTU_77	0.18181818181818177
OTU_87	OTU_77	0.0
OTU_61	OTU_77	0.0
OTU_81	OTU_77	0.1333333333333333
OTU_84	OTU_77	0.1428571428571429
OTU_77	OTU_77	1.0
OTU_82	OTU_77	0.0
OTU_64	OTU_77	0.0
OTU_70	OTU_77	0.0
OTU_72	OTU_77	0.2222222222222222
OTU_67	OTU_77	0.4
OTU_66	OTU_77	0.0
OTU_68	OTU_77	0.25
OTU_73	OTU_77	0.4285714285714286
OTU_69	OTU_77	0.0
OTU_71	OTU_77	0.0
OTU_78	OTU_77	0.0
OTU_74	OTU_77	0.0
OTU_76	OTU_77	0.4444444444444444
OTU_79	OTU_77	0.19999999999999996
OTU_93	OTU_77	0.19999999999999996
OTU_96	OTU_77	0.23529411764705888
OTU_98	OTU_77	0.0
OTU_80	OTU_77	0.19999999999999996
OTU_94	OTU_77	0.0
OTU_85	OTU_77	0.0
OTU_86	OTU_77	0.0
OTU_88	OTU_77	0.3076923076923077
OTU_116	OTU_77	0.4444444444444444
OTU_118	OTU_77	0.18181818181818177
OTU_107	OTU_77	0.0
OTU_108	OTU_77	0.19999999999999996
OTU_111	OTU_77	0.0
OTU_136	OTU_77	0.46153846153846156
OTU_89	OTU_77	0.25
OTU_90	OTU_77	0.25
OTU_91	OTU_77	0.5
OTU_92	OTU_77	0.2222222222222222
OTU_100	OTU_77	0.0
OTU_101	OTU_77	0.0
OTU_140	OTU_77	0.0
OTU_160	OTU_77	0.16666666666666663
OTU_95	OTU_77	0.0
OTU_97	OTU_77	0.0
OTU_99	OTU_77	0.4444444444444444
OTU_102	OTU_77	0.0
OTU_122	OTU_77	0.2222222222222222
OTU_144	OTU_77	0.0
OTU_104	OTU_77	0.2222222222222222
OTU_105	OTU_77	0.0
OTU_106	OTU_77	0.25
OTU_109	OTU_77	0.2222222222222222
OTU_110	OTU_77	0.19999999999999996
OTU_112	OTU_77	0.0
OTU_119	OTU_77	0.2222222222222222
OTU_120	OTU_77	0.2222222222222222
OTU_169	OTU_77	0.0
OTU_196	OTU_77	0.2222222222222222
OTU_113	OTU_77	0.2222222222222222
OTU_114	OTU_77	0.0
OTU_115	OTU_77	0.0
OTU_117	OTU_77	0.0
OTU_121	OTU_77	0.18181818181818177
OTU_123	OTU_77	0.0
OTU_124	OTU_77	0.2222222222222222
OTU_125	OTU_77	0.0
OTU_129	OTU_77	0.2222222222222222
OTU_132	OTU_77	0.18181818181818177
OTU_138	OTU_77	0.0
OTU_145	OTU_77	0.0
OTU_158	OTU_77	0.25
OTU_191	OTU_77	0.19999999999999996
OTU_126	OTU_77	0.0
OTU_127	OTU_77	0.2222222222222222
OTU_128	OTU_77	0.0
OTU_130	OTU_77	0.0
OTU_131	OTU_77	0.2222222222222222
OTU_133	OTU_77	0.25
OTU_134	OTU_77	0.0
OTU_135	OTU_77	0.0
OTU_137	OTU_77	0.25
OTU_139	OTU_77	0.0
OTU_150	OTU_77	0.2222222222222222
OTU_154	OTU_77	0.4444444444444444
OTU_159	OTU_77	0.0
OTU_173	OTU_77	0.6
OTU_175	OTU_77	0.0
OTU_141	OTU_77	0.0
OTU_142	OTU_77	0.25
OTU_143	OTU_77	0.4444444444444444
OTU_146	OTU_77	0.0
OTU_147	OTU_77	0.0
OTU_148	OTU_77	0.0
OTU_149	OTU_77	0.0
OTU_151	OTU_77	0.0
OTU_152	OTU_77	0.0
OTU_153	OTU_77	0.0
OTU_155	OTU_77	0.0
OTU_156	OTU_77	0.2222222222222222
OTU_157	OTU_77	0.6
OTU_162	OTU_77	0.2222222222222222
OTU_166	OTU_77	0.0
OTU_182	OTU_77	0.0
OTU_193	OTU_77	0.25
OTU_197	OTU_77	0.0
OTU_161	OTU_77	0.0
OTU_163	OTU_77	0.0
OTU_164	OTU_77	0.0
OTU_165	OTU_77	0.0
OTU_167	OTU_77	0.0
OTU_168	OTU_77	0.0
OTU_170	OTU_77	0.0
OTU_171	OTU_77	0.0
OTU_172	OTU_77	0.0
OTU_174	OTU_77	0.25
OTU_176	OTU_77	0.0
OTU_177	OTU_77	0.25
OTU_178	OTU_77	0.0
OTU_179	OTU_77	0.0
OTU_180	OTU_77	0.25
OTU_181	OTU_77	0.0
OTU_183	OTU_77	0.0
OTU_184	OTU_77	0.25
OTU_185	OTU_77	0.0
OTU_186	OTU_77	0.0
OTU_187	OTU_77	0.0
OTU_188	OTU_77	0.0
OTU_189	OTU_77	0.0
OTU_190	OTU_77	0.0
OTU_192	OTU_77	0.0
OTU_194	OTU_77	0.0
OTU_195	OTU_77	0.0
OTU_1	OTU_82	0.0
OTU_2	OTU_82	0.15384615384615385
OTU_3	OTU_82	0.06666666666666665
OTU_5	OTU_82	0.15384615384615385
OTU_4	OTU_82	0.0
OTU_11	OTU_82	0.2857142857142857
OTU_6	OTU_82	0.0
OTU_7	OTU_82	0.0714285714285714
OTU_8	OTU_82	0.09999999999999998
OTU_10	OTU_82	0.0
OTU_9	OTU_82	0.15384615384615385
OTU_12	OTU_82	0.0
OTU_13	OTU_82	0.0
OTU_14	OTU_82	0.0
OTU_15	OTU_82	0.0
OTU_16	OTU_82	0.0
OTU_18	OTU_82	0.1428571428571429
OTU_17	OTU_82	0.0
OTU_19	OTU_82	0.0
OTU_20	OTU_82	0.0
OTU_27	OTU_82	0.1333333333333333
OTU_21	OTU_82	0.0
OTU_24	OTU_82	0.0
OTU_23	OTU_82	0.0
OTU_22	OTU_82	0.0
OTU_29	OTU_82	0.0
OTU_30	OTU_82	0.0
OTU_25	OTU_82	0.0
OTU_26	OTU_82	0.0
OTU_37	OTU_82	0.0
OTU_59	OTU_82	0.18181818181818177
OTU_28	OTU_82	0.0
OTU_36	OTU_82	0.0
OTU_33	OTU_82	0.16666666666666663
OTU_32	OTU_82	0.0
OTU_44	OTU_82	0.0
OTU_31	OTU_82	0.33333333333333337
OTU_34	OTU_82	0.0
OTU_49	OTU_82	0.0
OTU_48	OTU_82	0.0
OTU_38	OTU_82	0.0
OTU_35	OTU_82	0.6666666666666667
OTU_41	OTU_82	0.0
OTU_42	OTU_82	0.0
OTU_39	OTU_82	0.0
OTU_65	OTU_82	0.0
OTU_40	OTU_82	0.0
OTU_43	OTU_82	0.15384615384615385
OTU_45	OTU_82	0.19999999999999996
OTU_51	OTU_82	0.0
OTU_52	OTU_82	0.4
OTU_57	OTU_82	0.25
OTU_83	OTU_82	0.0
OTU_46	OTU_82	0.0
OTU_47	OTU_82	0.0
OTU_56	OTU_82	0.0
OTU_50	OTU_82	0.0
OTU_55	OTU_82	0.0
OTU_103	OTU_82	0.18181818181818177
OTU_53	OTU_82	0.0
OTU_54	OTU_82	1.0
OTU_62	OTU_82	0.2857142857142857
OTU_75	OTU_82	0.0
OTU_58	OTU_82	0.0
OTU_60	OTU_82	0.0
OTU_63	OTU_82	0.0
OTU_87	OTU_82	0.33333333333333337
OTU_61	OTU_82	0.0
OTU_81	OTU_82	0.2222222222222222
OTU_84	OTU_82	0.0
OTU_77	OTU_82	0.0
OTU_82	OTU_82	1.0
OTU_64	OTU_82	0.0
OTU_70	OTU_82	0.6666666666666667
OTU_72	OTU_82	0.0
OTU_67	OTU_82	0.0
OTU_66	OTU_82	1.0
OTU_68	OTU_82	0.0
OTU_73	OTU_82	0.0
OTU_69	OTU_82	0.0
OTU_71	OTU_82	0.0
OTU_78	OTU_82	0.0
OTU_74	OTU_82	0.0
OTU_76	OTU_82	0.0
OTU_79	OTU_82	0.0
OTU_93	OTU_82	0.0
OTU_96	OTU_82	0.0
OTU_98	OTU_82	0.0
OTU_80	OTU_82	0.0
OTU_94	OTU_82	0.4
OTU_85	OTU_82	0.0
OTU_86	OTU_82	0.0
OTU_88	OTU_82	0.2857142857142857
OTU_116	OTU_82	0.0
OTU_118	OTU_82	0.0
OTU_107	OTU_82	0.0
OTU_108	OTU_82	0.0
OTU_111	OTU_82	0.25
OTU_136	OTU_82	0.2857142857142857
OTU_89	OTU_82	0.0
OTU_90	OTU_82	0.0
OTU_91	OTU_82	0.0
OTU_92	OTU_82	0.0
OTU_100	OTU_82	0.0
OTU_101	OTU_82	1.0
OTU_140	OTU_82	0.0
OTU_160	OTU_82	0.0
OTU_95	OTU_82	0.0
OTU_97	OTU_82	0.0
OTU_99	OTU_82	0.0
OTU_102	OTU_82	0.0
OTU_122	OTU_82	0.0
OTU_144	OTU_82	0.0
OTU_104	OTU_82	0.0
OTU_105	OTU_82	1.0
OTU_106	OTU_82	0.0
OTU_109	OTU_82	0.6666666666666667
OTU_110	OTU_82	0.0
OTU_112	OTU_82	0.0
OTU_119	OTU_82	0.0
OTU_120	OTU_82	0.0
OTU_169	OTU_82	0.0
OTU_196	OTU_82	0.0
OTU_113	OTU_82	0.0
OTU_114	OTU_82	0.0
OTU_115	OTU_82	0.0
OTU_117	OTU_82	0.0
OTU_121	OTU_82	0.0
OTU_123	OTU_82	0.0
OTU_124	OTU_82	0.0
OTU_125	OTU_82	0.0
OTU_129	OTU_82	0.0
OTU_132	OTU_82	0.0
OTU_138	OTU_82	0.0
OTU_145	OTU_82	0.0
OTU_158	OTU_82	0.0
OTU_191	OTU_82	0.0
OTU_126	OTU_82	0.0
OTU_127	OTU_82	0.0
OTU_128	OTU_82	0.0
OTU_130	OTU_82	0.0
OTU_131	OTU_82	0.0
OTU_133	OTU_82	0.0
OTU_134	OTU_82	0.0
